book_imbalance,mid_price,timestamp
15208594.531627351,38021700.0,2022-05-22 02:34:51.627035
15208594.531627351,38021700.0,2022-05-22 02:34:56.592581
15208594.531627351,38021700.0,2022-05-22 02:35:01.822347
15208594.531627351,38021700.0,2022-05-22 02:35:06.790073
15207250.119518716,38017500.0,2022-05-22 02:35:11.752722
15209752.73652181,38025500.0,2022-05-22 02:35:16.714782
15202851.431165516,38007100.0,2022-05-22 02:35:21.680102
15202643.753859293,38007100.0,2022-05-22 02:35:26.636262
15202643.753859293,38007100.0,2022-05-22 02:35:31.596655
15202120.157687832,38005600.0,2022-05-22 02:35:36.549826
15200978.202216018,38002600.0,2022-05-22 02:35:41.505907
15200798.364675382,38002700.0,2022-05-22 02:35:46.466760
15200710.722603953,38002400.0,2022-05-22 02:35:51.422470
15200408.935191834,38001800.0,2022-05-22 02:35:56.379330
15209752.73652181,38025500.0,2022-05-22 02:36:01.351054
15198493.34450844,37996100.0,2022-05-22 02:36:06.311782
15198997.571078891,37997100.0,2022-05-22 02:36:11.559006
15201073.560585057,38003000.0,2022-05-22 02:36:16.521013
15199261.10411022,37997800.0,2022-05-22 02:36:21.482402
15198302.801984766,37995800.0,2022-05-22 02:36:26.440356
15197677.900112918,37994500.0,2022-05-22 02:36:31.400117
15196627.50585254,37991000.0,2022-05-22 02:36:36.552240
15196416.811340054,37990900.0,2022-05-22 02:36:41.509984
15188900.681706518,37972300.0,2022-05-22 02:36:46.623614
15173566.895954082,37934100.0,2022-05-22 02:36:51.582344
15172436.579282153,37930800.0,2022-05-22 02:36:56.538393
15172958.59309107,37933000.0,2022-05-22 02:37:01.502448
15175174.124123275,37938900.0,2022-05-22 02:37:06.466600
15174075.248029256,37935300.0,2022-05-22 02:37:11.433800
15174282.828097433,37935800.0,2022-05-22 02:37:16.401891
15174529.838777173,37936300.0,2022-05-22 02:37:21.361563
15175242.18426745,37938100.0,2022-05-22 02:37:26.316994
15162484.304513898,37906800.0,2022-05-22 02:37:31.277412
15163356.35263246,37908000.0,2022-05-22 02:37:36.229578
15169292.22728481,37923200.0,2022-05-22 02:37:41.205611
15169285.243987452,37923000.0,2022-05-22 02:37:46.166544
15168236.957251891,37920600.0,2022-05-22 02:37:51.119453
15209752.73652181,38025500.0,2022-05-22 02:37:56.075377
15164912.87934469,37911900.0,2022-05-22 02:38:01.042132
15166564.088944543,37916500.0,2022-05-22 02:38:05.999761
15209752.73652181,38025500.0,2022-05-22 02:38:10.959909
15169968.119143268,37924100.0,2022-05-22 02:38:15.921693
15169862.919657225,37924900.0,2022-05-22 02:38:20.880938
15169580.680956464,37924100.0,2022-05-22 02:38:25.841724
15169580.680956464,37924100.0,2022-05-22 02:38:30.805091
15170788.57902795,37926500.0,2022-05-22 02:38:35.766041
15167752.515805334,37919200.0,2022-05-22 02:38:40.726457
15167784.567414146,37919300.0,2022-05-22 02:38:45.685721
15166004.985681945,37916000.0,2022-05-22 02:38:50.642325
15167197.63619619,37918100.0,2022-05-22 02:38:55.598093
15167339.819802126,37918900.0,2022-05-22 02:39:00.556963
15209752.73652181,38025500.0,2022-05-22 02:39:05.517584
15167314.652683085,37918400.0,2022-05-22 02:39:10.478455
15167314.652683085,37918400.0,2022-05-22 02:39:15.622120
15170565.323170345,37926700.0,2022-05-22 02:39:20.579026
15170110.835147107,37926200.0,2022-05-22 02:39:25.533922
15170158.23559165,37926300.0,2022-05-22 02:39:30.491163
15169772.496371746,37924600.0,2022-05-22 02:39:35.450614
15169341.376017291,37923800.0,2022-05-22 02:39:40.602281
15169387.692743963,37923800.0,2022-05-22 02:39:45.730971
15169511.031633293,37923800.0,2022-05-22 02:39:50.689732
15169520.06429376,37923800.0,2022-05-22 02:39:55.814027
15169500.939924752,37923900.0,2022-05-22 02:40:00.771441
15169492.987380039,37923800.0,2022-05-22 02:40:05.731923
15170261.201797526,37925200.0,2022-05-22 02:40:10.691619
15170261.201797526,37925200.0,2022-05-22 02:40:15.646685
15173428.13969661,37932800.0,2022-05-22 02:40:20.599467
15174167.860689545,37934800.0,2022-05-22 02:40:25.556049
15175220.847596833,37937600.0,2022-05-22 02:40:30.691187
15175220.847596833,37937600.0,2022-05-22 02:40:35.650659
15209752.73652181,38025500.0,2022-05-22 02:40:40.609121
15176172.724563098,37940000.0,2022-05-22 02:40:45.568375
15172206.903765667,37930800.0,2022-05-22 02:40:50.525140
15171254.560141886,37928400.0,2022-05-22 02:40:55.486618
15171743.053676099,37929200.0,2022-05-22 02:41:00.448580
15209752.73652181,38025500.0,2022-05-22 02:41:05.403775
15173117.224415403,37932900.0,2022-05-22 02:41:10.364072
15172808.933566889,37931800.0,2022-05-22 02:41:15.322677
15172969.878443021,37932100.0,2022-05-22 02:41:20.272680
15209752.73652181,38025500.0,2022-05-22 02:41:25.233501
15173820.289762318,37934800.0,2022-05-22 02:41:30.190138
15173577.266761199,37933900.0,2022-05-22 02:41:35.158848
15173551.85965332,37933800.0,2022-05-22 02:41:40.116939
15209752.73652181,38025500.0,2022-05-22 02:41:45.074549
15173542.849810058,37933800.0,2022-05-22 02:41:50.034564
15173292.67819548,37933000.0,2022-05-22 02:41:54.989416
15209752.73652181,38025500.0,2022-05-22 02:41:59.951495
15176070.95298013,37940000.0,2022-05-22 02:42:04.911314
15176694.522334483,37941800.0,2022-05-22 02:42:09.865893
15174017.222599316,37934900.0,2022-05-22 02:42:14.822930
15173965.845551744,37934800.0,2022-05-22 02:42:19.778726
15173983.965860188,37935200.0,2022-05-22 02:42:24.734013
15173801.52630363,37934600.0,2022-05-22 02:42:29.708323
15173801.49796534,37934600.0,2022-05-22 02:42:34.662631
15173801.49796534,37934600.0,2022-05-22 02:42:39.618173
15173763.222476602,37934500.0,2022-05-22 02:42:44.576130
15173769.14887008,37934500.0,2022-05-22 02:42:49.537611
15173798.957982093,37934600.0,2022-05-22 02:42:54.495001
15173798.968348976,37934600.0,2022-05-22 02:42:59.461185
15173798.16552556,37934600.0,2022-05-22 02:43:04.419789
15174316.905540729,37935600.0,2022-05-22 02:43:09.375621
15172926.466509033,37930500.0,2022-05-22 02:43:14.331187
15172963.91246039,37931900.0,2022-05-22 02:43:19.288259
15172714.51592726,37931700.0,2022-05-22 02:43:24.243641
15172753.372319032,37931500.0,2022-05-22 02:43:29.216079
15171589.416014368,37929600.0,2022-05-22 02:43:34.180401
15171670.860743612,37929800.0,2022-05-22 02:43:39.138659
15171774.08970651,37929800.0,2022-05-22 02:43:44.103850
15166676.847188244,37916900.0,2022-05-22 02:43:49.063009
15166851.240428442,37917400.0,2022-05-22 02:43:54.020654
15166343.401633346,37916100.0,2022-05-22 02:43:58.982327
15166440.102837712,37916400.0,2022-05-22 02:44:03.938524
15166485.557052564,37916500.0,2022-05-22 02:44:08.917911
15166485.557052564,37916500.0,2022-05-22 02:44:13.874979
15165193.201786077,37913500.0,2022-05-22 02:44:18.836283
15165234.579799939,37913600.0,2022-05-22 02:44:23.790938
15165184.319293624,37913500.0,2022-05-22 02:44:28.746383
15165209.633051876,37913500.0,2022-05-22 02:44:33.718284
15165538.611255478,37914500.0,2022-05-22 02:44:38.690972
15165538.611255478,37914500.0,2022-05-22 02:44:43.647592
15167328.696266543,37918500.0,2022-05-22 02:44:48.605345
15170240.390174102,37925400.0,2022-05-22 02:44:53.572128
15169465.718551943,37924900.0,2022-05-22 02:44:58.532022
15169776.431693386,37924900.0,2022-05-22 02:45:03.491317
15169888.422062153,37925200.0,2022-05-22 02:45:08.447798
15169906.03193371,37925200.0,2022-05-22 02:45:13.403944
15170015.915259134,37925200.0,2022-05-22 02:45:18.360490
15170317.185219895,37925900.0,2022-05-22 02:45:23.316011
15170236.121633131,37925700.0,2022-05-22 02:45:28.279858
15170756.336770896,37926800.0,2022-05-22 02:45:33.239005
15171578.141040176,37929200.0,2022-05-22 02:45:38.196504
15173555.464343214,37934700.0,2022-05-22 02:45:43.165805
15174541.258967513,37937300.0,2022-05-22 02:45:48.120922
15209752.73652181,38025500.0,2022-05-22 02:45:53.076266
15175269.855360126,37939400.0,2022-05-22 02:45:58.032672
15209752.73652181,38025500.0,2022-05-22 02:46:03.001006
15174917.717595384,37936400.0,2022-05-22 02:46:07.959580
15174741.205848236,37936900.0,2022-05-22 02:46:12.917393
15174648.943631154,37936900.0,2022-05-22 02:46:17.876024
15209752.73652181,38025500.0,2022-05-22 02:46:22.834780
15174465.539330363,37936200.0,2022-05-22 02:46:27.794412
15175989.788179021,37939700.0,2022-05-22 02:46:32.759068
15175668.781902034,37938800.0,2022-05-22 02:46:37.717995
15174890.599484611,37936400.0,2022-05-22 02:46:42.962477
15173737.084193856,37933300.0,2022-05-22 02:46:47.923560
15172651.190806095,37931300.0,2022-05-22 02:46:52.878042
15172950.631496882,37931400.0,2022-05-22 02:46:57.835912
15171338.210258782,37928500.0,2022-05-22 02:47:02.796841
15171685.59728472,37928600.0,2022-05-22 02:47:07.754558
15169583.410160298,37924400.0,2022-05-22 02:47:12.717635
15169583.261023784,37924400.0,2022-05-22 02:47:17.674815
15169217.940407041,37923600.0,2022-05-22 02:47:22.635888
15169162.098180275,37923700.0,2022-05-22 02:47:27.604696
15169073.952898782,37923000.0,2022-05-22 02:47:32.563509
15169215.337197807,37922700.0,2022-05-22 02:47:37.519515
15169286.366175931,37922700.0,2022-05-22 02:47:42.483918
15169657.7369538,37924000.0,2022-05-22 02:47:47.444031
15170527.147190755,37925500.0,2022-05-22 02:47:52.400420
15170603.38685607,37925400.0,2022-05-22 02:47:57.361108
15170594.468687857,37925400.0,2022-05-22 02:48:02.315692
15171368.825748723,37927600.0,2022-05-22 02:48:07.271806
15172241.262691777,37929500.0,2022-05-22 02:48:12.232600
15173352.47812016,37932400.0,2022-05-22 02:48:17.193310
15174447.42547589,37936400.0,2022-05-22 02:48:22.148308
15174235.513931055,37935300.0,2022-05-22 02:48:27.113096
15176994.025623504,37941700.0,2022-05-22 02:48:32.078540
15174599.58518911,37937000.0,2022-05-22 02:48:37.037115
15174565.527638238,37937000.0,2022-05-22 02:48:41.997267
15174586.356878376,37936900.0,2022-05-22 02:48:46.953870
15174592.610069549,37937000.0,2022-05-22 02:48:51.913666
15174542.602359522,37936800.0,2022-05-22 02:48:56.886410
15174252.516838828,37936100.0,2022-05-22 02:49:01.867405
15174212.005783696,37936000.0,2022-05-22 02:49:06.823006
15174218.862413263,37936000.0,2022-05-22 02:49:11.791439
15174218.862413263,37936000.0,2022-05-22 02:49:16.751378
15174086.09979285,37935500.0,2022-05-22 02:49:21.706587
15174219.509622056,37936000.0,2022-05-22 02:49:26.662821
15174207.141190866,37936100.0,2022-05-22 02:49:31.619330
15174193.252967209,37936000.0,2022-05-22 02:49:36.575546
15173601.816260118,37934400.0,2022-05-22 02:49:41.535256
15173601.816260118,37934400.0,2022-05-22 02:49:46.500212
15173857.37867173,37934700.0,2022-05-22 02:49:51.470476
15174374.194385763,37936200.0,2022-05-22 02:49:56.426779
15174889.120683804,37937700.0,2022-05-22 02:50:01.386551
15174798.077875832,37937700.0,2022-05-22 02:50:06.355452
15174206.920106221,37935800.0,2022-05-22 02:50:11.309122
15174207.705515927,37935800.0,2022-05-22 02:50:16.266518
15174101.415239256,37935800.0,2022-05-22 02:50:21.227059
15174101.415239256,37935800.0,2022-05-22 02:50:26.191526
15173956.380570095,37935200.0,2022-05-22 02:50:31.149071
15174110.374822145,37935800.0,2022-05-22 02:50:36.105577
15174110.374822145,37935800.0,2022-05-22 02:50:41.064207
15174110.374822145,37935800.0,2022-05-22 02:50:46.020823
15174110.374822145,37935800.0,2022-05-22 02:50:50.979949
15174015.089705616,37935800.0,2022-05-22 02:50:55.941192
15174015.089705616,37935800.0,2022-05-22 02:51:00.921155
15174405.631238157,37936400.0,2022-05-22 02:51:05.881786
15174405.631238157,37936400.0,2022-05-22 02:51:10.837235
15174406.290757,37936400.0,2022-05-22 02:51:15.793414
15174406.290757,37936400.0,2022-05-22 02:51:20.752602
15174406.290757,37936400.0,2022-05-22 02:51:25.709373
15175025.946392125,37937800.0,2022-05-22 02:51:30.665768
15175166.040757021,37938300.0,2022-05-22 02:51:35.618721
15174888.616834193,37937600.0,2022-05-22 02:51:40.576917
15174889.00687315,37937600.0,2022-05-22 02:51:45.541014
15174890.871525714,37937600.0,2022-05-22 02:51:50.498668
15172530.335790092,37931300.0,2022-05-22 02:51:55.459492
15171545.6098064,37929300.0,2022-05-22 02:52:00.418225
15171516.836943205,37929200.0,2022-05-22 02:52:05.374693
15170983.6542517,37928100.0,2022-05-22 02:52:10.329804
15171066.921203304,37928100.0,2022-05-22 02:52:15.287881
15170411.281936247,37926600.0,2022-05-22 02:52:20.251660
15168999.606393833,37923100.0,2022-05-22 02:52:25.210821
15168016.414790511,37920600.0,2022-05-22 02:52:30.178443
15168036.414790511,37920700.0,2022-05-22 02:52:35.135257
15168036.414790511,37920700.0,2022-05-22 02:52:40.095608
15168385.921522897,37921300.0,2022-05-22 02:52:45.059026
15168385.921522897,37921300.0,2022-05-22 02:52:50.019326
15168385.921522897,37921300.0,2022-05-22 02:52:54.980430
15168172.100299645,37921200.0,2022-05-22 02:52:59.934947
15168172.100299645,37921200.0,2022-05-22 02:53:04.889494
15168241.251910096,37921200.0,2022-05-22 02:53:09.849137
15168254.251406133,37921200.0,2022-05-22 02:53:14.807580
15168665.773541754,37922100.0,2022-05-22 02:53:19.767692
15168665.773541754,37922100.0,2022-05-22 02:53:24.727938
15168729.56980441,37922100.0,2022-05-22 02:53:29.695842
15168687.974055624,37922100.0,2022-05-22 02:53:34.659964
15168696.176475197,37922100.0,2022-05-22 02:53:39.622006
15168938.132026006,37922900.0,2022-05-22 02:53:44.575352
15168939.074904984,37922900.0,2022-05-22 02:53:49.528499
15168694.84153932,37922400.0,2022-05-22 02:53:54.500519
15168438.484133026,37922100.0,2022-05-22 02:53:59.454839
15169038.591783341,37922900.0,2022-05-22 02:54:04.409287
15169245.664693806,37922900.0,2022-05-22 02:54:09.393689
15169189.597485732,37922900.0,2022-05-22 02:54:14.352886
15169219.874576706,37922900.0,2022-05-22 02:54:19.314942
15169270.982115949,37922900.0,2022-05-22 02:54:24.274965
15169275.133636475,37922900.0,2022-05-22 02:54:29.240564
15168989.345688522,37922100.0,2022-05-22 02:54:34.217236
15168999.523064423,37922100.0,2022-05-22 02:54:39.173919
15169584.81532335,37923500.0,2022-05-22 02:54:44.134355
15169349.629913937,37922700.0,2022-05-22 02:54:49.091188
15169598.433453817,37923500.0,2022-05-22 02:54:54.051067
15169621.514149701,37923500.0,2022-05-22 02:54:59.011453
15169540.431968674,37923500.0,2022-05-22 02:55:03.967113
15169563.100545565,37923500.0,2022-05-22 02:55:08.924073
15174058.461935401,37934800.0,2022-05-22 02:55:13.891313
15172690.698973501,37931100.0,2022-05-22 02:55:18.847423
15173382.633995319,37932800.0,2022-05-22 02:55:23.807756
15177397.996038029,37942300.0,2022-05-22 02:55:28.766171
15178009.285401624,37943800.0,2022-05-22 02:55:33.723265
15179818.414513975,37949500.0,2022-05-22 02:55:38.685045
15179238.720743787,37947500.0,2022-05-22 02:55:43.641577
15179238.720743787,37947500.0,2022-05-22 02:55:48.600356
15179193.998645127,37947500.0,2022-05-22 02:55:53.556353
15178186.62515754,37943300.0,2022-05-22 02:55:58.517818
15175459.50534609,37937500.0,2022-05-22 02:56:03.477606
15174413.66809479,37934600.0,2022-05-22 02:56:08.431654
15173018.080582302,37931300.0,2022-05-22 02:56:13.396764
15173102.392006585,37931900.0,2022-05-22 02:56:18.361360
15172647.98208027,37931400.0,2022-05-22 02:56:23.318492
15173395.871683031,37933000.0,2022-05-22 02:56:28.277872
15172958.747479165,37932000.0,2022-05-22 02:56:33.237794
15172687.762181723,37932100.0,2022-05-22 02:56:38.192969
15172687.762181723,37932100.0,2022-05-22 02:56:43.153572
15172351.053712338,37931200.0,2022-05-22 02:56:48.110704
15172691.440479547,37931700.0,2022-05-22 02:56:53.066234
15171901.886116713,37930000.0,2022-05-22 02:56:58.026087
15171938.971804446,37930100.0,2022-05-22 02:57:02.981541
15171938.971804446,37930100.0,2022-05-22 02:57:08.127143
15171904.416806603,37929900.0,2022-05-22 02:57:13.082853
15171904.416806603,37929900.0,2022-05-22 02:57:18.045926
15171543.930092897,37929200.0,2022-05-22 02:57:23.008875
15171763.309032494,37930200.0,2022-05-22 02:57:27.967536
15172018.85264942,37930200.0,2022-05-22 02:57:32.927982
15172018.85264942,37930200.0,2022-05-22 02:57:37.885622
15171731.674656743,37929200.0,2022-05-22 02:57:42.842463
15172590.099541897,37930700.0,2022-05-22 02:57:47.803855
15172590.099541897,37930700.0,2022-05-22 02:57:52.759756
15172605.858830387,37930700.0,2022-05-22 02:57:57.720998
15172794.010640305,37931600.0,2022-05-22 02:58:02.681074
15172794.010640305,37931600.0,2022-05-22 02:58:07.639865
15172931.264096413,37931600.0,2022-05-22 02:58:12.597084
15172931.264096413,37931600.0,2022-05-22 02:58:17.563174
15172931.264096413,37931600.0,2022-05-22 02:58:22.724701
15172931.264096413,37931600.0,2022-05-22 02:58:27.678839
15172934.327582162,37931600.0,2022-05-22 02:58:32.653757
15172934.327582162,37931600.0,2022-05-22 02:58:37.633359
15172934.327582162,37931600.0,2022-05-22 02:58:42.588535
15172992.471827775,37931600.0,2022-05-22 02:58:47.544115
15173050.108279783,37931700.0,2022-05-22 02:58:52.502244
15172992.758187717,37931600.0,2022-05-22 02:58:57.460081
15172805.574414218,37931600.0,2022-05-22 02:59:02.418419
15172805.574414218,37931600.0,2022-05-22 02:59:07.378630
15168708.222621834,37922200.0,2022-05-22 02:59:12.338989
15168928.075841302,37922200.0,2022-05-22 02:59:17.294627
15168928.050777618,37922200.0,2022-05-22 02:59:22.403336
15168336.168969676,37921000.0,2022-05-22 02:59:27.357738
15168338.455532799,37921000.0,2022-05-22 02:59:32.314410
15168443.523996359,37921000.0,2022-05-22 02:59:37.270454
15168453.080564003,37921000.0,2022-05-22 02:59:42.226632
15168464.11803996,37921000.0,2022-05-22 02:59:47.188566
15168473.675721955,37921000.0,2022-05-22 02:59:52.144342
15168484.911738425,37921000.0,2022-05-22 02:59:57.101735
15168484.911738425,37921000.0,2022-05-22 03:00:02.072018
15168640.823048085,37921000.0,2022-05-22 03:00:07.031178
15168807.251189929,37921500.0,2022-05-22 03:00:11.995259
15170474.865017086,37925800.0,2022-05-22 03:00:17.251976
15172814.072553227,37931600.0,2022-05-22 03:00:22.211499
15181519.999247968,37953100.0,2022-05-22 03:00:27.169209
15183152.764069408,37958100.0,2022-05-22 03:00:32.127178
15182492.682863753,37956600.0,2022-05-22 03:00:37.084174
15182251.370312836,37955000.0,2022-05-22 03:00:42.052459
15183276.489370313,37958300.0,2022-05-22 03:00:47.008055
15182858.099702025,37956800.0,2022-05-22 03:00:51.967337
15182956.308316419,37956800.0,2022-05-22 03:00:57.079347
15182902.077004667,37956800.0,2022-05-22 03:01:02.040570
15183279.750896985,37957700.0,2022-05-22 03:01:06.995872
15183137.382015103,37957300.0,2022-05-22 03:01:11.955606
15183139.479774043,37957300.0,2022-05-22 03:01:16.916344
15183522.519486913,37958400.0,2022-05-22 03:01:21.869550
15183127.21659122,37956900.0,2022-05-22 03:01:26.825701
15183193.641866911,37957300.0,2022-05-22 03:01:31.783015
15183174.579834808,37957300.0,2022-05-22 03:01:36.740319
15183130.343663832,37956900.0,2022-05-22 03:01:41.705871
15183043.565950256,37956900.0,2022-05-22 03:01:46.662042
15181583.002399921,37953800.0,2022-05-22 03:01:51.616639
15181421.292414,37953300.0,2022-05-22 03:01:56.574555
15181150.266044408,37952900.0,2022-05-22 03:02:01.533871
15181424.64238944,37953600.0,2022-05-22 03:02:06.490775
15181274.271794682,37953500.0,2022-05-22 03:02:11.451832
15177150.979707846,37942100.0,2022-05-22 03:02:16.422150
15175834.129655138,37939500.0,2022-05-22 03:02:21.378803
15175206.934948672,37937500.0,2022-05-22 03:02:26.335594
15175730.071426686,37939000.0,2022-05-22 03:02:31.474953
15175687.203487748,37939000.0,2022-05-22 03:02:36.431511
15175578.836519694,37938600.0,2022-05-22 03:02:41.390545
15175552.19612972,37938500.0,2022-05-22 03:02:46.350094
15172165.418559957,37930000.0,2022-05-22 03:02:51.309306
15172590.378069777,37931100.0,2022-05-22 03:02:56.268313
15172740.505939761,37931700.0,2022-05-22 03:03:01.229367
15171836.316424334,37930000.0,2022-05-22 03:03:06.191788
15172702.648597766,37931600.0,2022-05-22 03:03:11.166576
15178149.479822647,37944700.0,2022-05-22 03:03:16.122212
15176865.897769803,37941600.0,2022-05-22 03:03:21.080618
15175235.131031577,37938100.0,2022-05-22 03:03:26.215102
15174813.20464769,37936300.0,2022-05-22 03:03:31.170666
15174970.812166858,37937500.0,2022-05-22 03:03:36.130532
15175096.717230588,37937400.0,2022-05-22 03:03:41.091622
15175225.368256385,37937700.0,2022-05-22 03:03:46.048242
15175153.010367751,37937500.0,2022-05-22 03:03:51.007592
15175479.95903482,37938200.0,2022-05-22 03:03:56.117586
15175640.654869135,37938600.0,2022-05-22 03:04:01.073131
15175786.968019495,37939300.0,2022-05-22 03:04:06.033839
15176106.108601278,37939900.0,2022-05-22 03:04:10.990306
15176465.34443463,37940800.0,2022-05-22 03:04:16.096531
